塚原卜伝 (2011) ,
マリリン 7日間の恋 My Week with Marilyn (2011) ,
ファイ・ブレイン 神のパズル Phi Brain (2011) ,
スリープレス・ナイト Nuit Blanche (Sleepless Night) (2011) ,
マケン姫っ！ (2011) ,
テニスの王子様 OVA ANOTHER STORY II ～アノトキノボクラ (2011) ,
ソッキーズ フロンティアクエスト (2011) ,
ビターコーヒーライフ Bitter Coffee Life (2012) ,「遺書の書き方」中孝介
特命係長 只野仁 ファイナル (2012) ,「川の流れのように」AI
境遇 Kyogu (2011) ,「空がこころになる日」
ダブルベッド (1983) ,
分身 (2012) ,「証」小林双葉(長澤まさみ)
スノーホワイト Snow White and the Huntsman (2012) ,「Breath of Life(ブレス・オブ・ライフ)」Florence + The Machine(フローレンス・アンド・ザ・マシーン) … サントラに収録。シングル盤のジャケットは、シャーリーズ・セロン。
Another アナザー (2012) ,「楽園」加藤ミリヤ
映画クレヨンしんちゃん 嵐を呼ぶ！オラと宇宙のプリンセス (2012) ,「少年よ 嘘をつけ！」渡り廊下走り隊7
ヤング≒アダルト Young Adult (2011) ,
五日市物語 (2011) ,
孔子の教え (2009) ,
ザ☆ビッグバン！！ The Big Bang (2011) ,
ネムリユスリカ Sleep (2011) ,
天使突抜六丁目 (2010) ,
明日泣く (2011) ,
ジャックとジル Jack and Jill (2011) ,
マーガレット・サッチャー 鉄の女の涙 The Iron Lady (2011) ,
アルバート氏の人生 Albert Nobbs (2011) ,「Lay Your Head Down(レイ・ユア・ヘッド・ダウン)」Sinead O'Connor(シネイド・オコナー)、グレン・クローズ(作詞)、ブライアン・バーン(作曲) … サントラに収録。
Age of Heroes (2011) ,
ジェシカ・アルバの“しあわせの方程式” An Invisible Sign (2010) ,
私が幸せになる恋のルール Bending All the Rules (2002) ,
ダンス・レボリューション2 Honey 2 (2011) ,
ハングオーバー!? 史上最低の泥酔ナイト Frat Party (2009) ,
私だけのハッピー・エンディング A Little Bit of Heaven (2011) ,
嵐の青春 Psych-Out (1968) ,
境界線上のホライゾン (2011) ,
聖痕のクェイサーII (2011) ,
けんぷファー fur die Liebe (2011) ,
BRAVE10 ブレイブ・テン (2012) ,
不惑のアダージョ (2009) ,
パーフェクト・センス Perfect Sense (2011) ,
最後から二番目の恋 (2012) ,「how beautiful you are」浜崎あゆみ
名探偵コナン 11人目のストライカー (2012) ,「ハルウタ」いきものがかり
花嫁の父 (2012) ,「日常」森山良子
倉本聰「學」 (2012) ,
世にも奇妙な物語2011年 秋の特別編 (2011) ,
今日、恋をはじめます (2012) ,
最高の人生の終り方～エンディングプランナー～ (2012) ,「愛、テキサス」山下智久
Mr.ズーキーパーの婚活動物園 Zookeeper (2011) ,
Lymelife (2008) ,
ATHENA -アテナ- (2010) ,
ノートルダムの鐘II The Hunchback of Notre Dame II (2002) ,
クライムダウン A Lonely Place to Die (2011) ,
聖なる怪物たち (2012) ,「アヴェ・マリア(シューベルト)」Katherine Jenkins(キャサリン・ジェンキンス)
本日は大安なり (2012) ,「永遠」BENI
恋愛ニート～忘れた恋のはじめ方 (2012) ,「Be...」Ms.OOJA
Miss Boys! 決戦は甲子園!?編 (2011) ,「青春応歌」ココア男。
Miss Boys! 友情のゆくえ編 (2012) ,
ウタヒメ 彼女たちのスモーク・オン・ザ・ウォーター (2012) ,「あの微笑みを忘れないで(2012 Movie-theme ver.)」ZARD
ブルース＆ロイドの ボクらもゲットスマート Get Smart's Bruce and Lloyd Out of Control (2008) ,
傷物語 (2012) ,
偽物語 (2012) ,
A Very Harold & Kumar 3D Christmas (2011) ,
C3-シーキューブ- (2011) ,「Endless Story」田村ゆかり
ちゅーぶら!! (2010) ,
アマガミSS+ plus (2012) ,
フェイク シティ2 Street Kings 2: Motor City (2011) ,
LOVE まさお君が行く！ (2012) ,「君は僕だ」前田敦子
悪女たちのメス (2011) ,
赤ちゃんよ永遠に Z.P.G. (1972) ,
ロンドン大捜査線 Villain (1971) ,
キリング・ショット Catch .44 (2011) ,
湯けむりスナイパー お正月スペシャル (2012) ,
デカワンコスペシャル (2012) ,
サルトルとボーヴォワール 哲学と愛 Les amants du Flore (2006) ,
Lost Harmony ～ロスト ハーモニー～ (2011) ,
ポール・マッカートニー THE LOVE WE MAKE 9.11からコンサート・フォー・ニューヨーク・シティへの軌跡 (2011) ,
だいじょうぶ3組 (2013) ,「手紙」TOKIO(歌)、YUKI(作詞)、蔦谷好位置(作曲)
まじこい 真剣で私に恋しなさい!! (2011) ,
ましろ色シンフォニー ～The color of Lovers～ (2011) ,
そふてにっ (2011) ,
仮面ライダー×スーパー戦隊 スーパーヒーロー大戦 Super Hero Taisen (2012) ,「情熱～We are Brothers～」Hero Music All Stars
苦役列車 (2012) ,「Trash」ドレスコーズ
日本列島 いきものたちの物語 (2012) ,
Beneath the Darkness (2011) ,
Answers to Nothing (2011) ,
ゼロの使い魔F (2012) ,
キルミーベイベー (2012) ,
ダーク・シャドウ Dark Shadows (2012) ,
ハンガー・ゲーム The Hunger Games (2012) ,
オズ はじまりの戦い Oz: The Great and Powerful (2013) ,「Almost Home」Mariah Carey(マライア・キャリー) … 作詞とプロデュースもマライアが手がけた。
Dark Shadows (1966) ,
血の唇 House of Dark Shadows (1970) ,
血の唇2 Night of Dark Shadows (1971) ,
すべては「裸になる」から始まって (2012) ,
惑星戦記ナイデニオン Nydenion (2010) ,
真珠湾からの帰還～軍神と捕虜第一号～ (2011) ,
ローリング・ストーンズ・イン・ギミー・シェルター Gimme Shelter (1970) ,
スシガール Sushi Girl (2012) ,
ホワイトカラー 天才詐欺師は捜査官 White Collar (2009) ,
顔のないスパイ The Double (2011) ,
映画版 ふたりエッチ セカンド・キッス (2011) ,
CUT (2011) ,
王様ゲーム (2011) ,「甘酸っぱい春にサクラサク」Berryz工房×℃-ute(ベリキュー)
ウクレレ・ウルトラマン Ukulele Ultraman (2006) ,
13歳のハローワーク (2012) ,「羽田空港の奇跡」TOKIO
51［フィフティ・ワン］ (2011) ,
DOCUMENTARY of AKB48 Show must go on 少女たちは傷つきながら、夢を見る (2012) ,「ファースト・ラビット」AKB48
愛・命 ～新宿歌舞伎町駆け込み寺～ (2011) ,
いばらの鳥 (2011) ,
Pariah (2011) ,
忍道 -SHINOBIDO- (2012) ,
だれもがクジラを愛してる。 Big Miracle (2012) ,
ザ・クロス エクソシストの闇 Psalm 21 (2009) ,
アウェイクニング The Awakening (2011) ,
アンダーワールド 覚醒 Underworld Awakening (2012) ,
プリンセス・カイウラニ Princess Ka'iulani (2009) ,
The Shrine (2010) ,
種まく旅人～みのりの茶～ (2012) ,「ずっと君を見ている」中村中
サイン Sign (2011) ,
サイン (2011) ,「サイン」SIGN
恋チョコ (2011) ,
ティーンコート Teen Court (2012) ,「蒼き日々」鴉
おおかみこどもの雨と雪 (2012) ,「おかあさんの唄」アン・サリー、高木正勝
妄想捜査～桑潟幸一准教授のスタイリッシュな生活 (2012) ,「満月に吠えろ」チャットモンチー
Another アナザー (2012) ,
てっぱん 番外編 イブ・ラブ・ライブ (2011) ,
帰郷 (2011) ,
越境捜査 (2008) ,
越境捜査 警視庁VS神奈川県警、エリアの死角に消えた連続殺人犯！ (2010) ,
越境捜査 (2011) ,
ムーンケーキ Moon Cake (2011) ,
さばドル (2012) ,
The Lady アウンサンスーチー ひき裂かれた愛 (2011) ,
イントルーダーズ Intruders (2011) ,
One for the Money (2012) ,
血塗られたスクープ/ハード・スキャンダル Crusader (2005) ,
ハンター The Hunter (2011) ,
エンダーのゲーム Ender's Game (2013) ,
上を向いて歩こう (1962) ,
君は空を見てるか (2011) ,
臨場 劇場版 (2012) ,
向田邦子新春ドラマスペシャル「花嫁」 (2012) ,
ダーティ・ママ！ Dirty Mama (2012) ,「冷たい雨」BONNIE PINK
理想の息子 Perfect Son (2012) ,「SUPER DELICATE」Hey!Say!JUMP、野島伸司(作詞)
踊る大捜査線 THE FINAL 新たなる希望 (2012) ,「Love Somebody CINEMA Version IV」織田裕二
デカ黒川鈴木 (2012) ,「あなたの笑顔」YU-A
ステップファザー・ステップ Stepfather Step (2012) ,「ブランコ」トータス松本
Oh!デビー (2011) ,
ミューズの鏡 (2012) ,「それでも好きだよ」指原莉乃 … ソロデビュー曲。喉の不調の為、レコーディングができず、第1回放送では、流れない。
孤独のグルメ (2012) ,
撮らないで下さい!! グラビアアイドル裏物語 (2012) ,
テルマエ・ロマエ Thermae Romae (2012) ,「テルマエ・ロマン」チャットモンチー
悪い奴ほど手が白い A ciascuno il suo (We Still Kill the Old Way) (1967) ,
セイクリッドセブン ～銀月の翼～ Sacred Seven (2012) ,
チベット犬物語～金色のドージェ～ (2012) ,「ECHOES」alan
生き残るための3つの取引 Bad Deal (2010) ,
"マイウェイ 12,000キロの真実 My Way (2011) ",
はさみ hasami (2010) ,
果てなき路 Road to Nowhere (2010) ,
タッカーとデイル 史上最悪にツイてないヤツら Tucker and Dale vs Evil (2010) ,
バトルシップ Battleship (2012) ,
セットアップ Setup (2011) ,
外事警察 その男に騙されるな (2012) ,「Grenade(グレネイド)」Bruno Mars(ブルーノ・マーズ)
タイタンの逆襲 Wrath of the Titans (2012) ,
バッドトリップ！ 消えたNO.1セールスマンと史上最悪の代理出張 Cedar Rapids (2011) ,
Black & White/ブラック ＆ ホワイト This Means War (2012) ,
ブラック＆ホワイト 痞子英雄 (2009) ,
The Flowers of War (2012) ,
ヘルタースケルター Helter Skelter (2012) ,「evolution」浜崎あゆみ
あゝ結婚 Matrimonio all'italiana (Marriage Italian Style) (1964) ,
これはゾンビですか？オブ・ザ・デッド (2012) ,
タイトロープの女 (2012) ,「きっと、ずっと」井手綾香
サンタクロースになった少年 Joulutarina (Christmas Story) (2007) ,
不倫中毒 Levottomat 3 (Addiction) (2004) ,
Black Gold (2011) ,
THE GREY 凍える太陽 (2012) ,
フロントミッション 革命の反逆者たち There Be Dragons (2011) ,
崖っぷちの男 Man on a Ledge (2012) ,
デンジャラス・ラン Safe House (2012) ,
ハード・ラッシュ Contraband (2012) ,
運命の人 (2012) ,
ランパート 汚れた刑事 Rampart (2011) ,
ソウル・サーファー Soul Surfer (2011) ,
フェイシズ Faces in the Crowd (2011) ,
きかんしゃトーマス ディーゼル10の逆襲 Thomas & Friends: Day of the Diesels (2011) ,
テイク・シェルター Take Shelter (2011) ,
王子と踊子 The Prince and the Showgirl (1957) ,
大奥～誕生～[有功・家光篇] (2012) ,「DEEPNESS」MISIA
大奥～永遠～[右衛門佐・綱吉篇] (2012) ,「Back In Love Again (feat.布袋寅泰)」MISIA
家なき子レミ (1996) ,
グッド・ドクター 禁断のカルテ The Good Doctor (2011) ,
アニマル・キングダム Animal Kingdom (2010) ,
犬の首輪とコロッケと (2012) ,「夢の町」木村充揮(作詞・作曲・歌)
すべての女に嘘がある (2012) ,
純と愛 (2012) ,「いちばん近くに」HY
Exodus (2007) ,
Driv3r (2004) ,
ミケランジェロの暗号 Mein bester Feind (My Best Enemy) (2011) ,
白戸修の事件簿 (2012) ,「青い天国」OKAMOTO'S
ロマンスが必要 (2011) ,
家族八景 (1986) ,
"家族八景 Nanase, Telepathy Girl's Ballad (2012) ",「少女、ふたたび」南波志帆
フル・ティルト・ブギ/メイキング・オブ・フロム・ダスク・ティル・ドーン Full Tilt Boogie (1997) ,
モンスター・イン・パリ Un Monstre a Paris (A Monster in Paris) (2011) ,
妖狐×僕SS いぬぼくシークレットサービス (2012) ,
エリアの騎士 (2012) ,「ハイヤーグラウンド」SRS
数学 女子学園 (2012) ,
その夜の侍 (2012) ,「星影の小径」UA … カバー曲。オリジナルは、小畑実。
Footnote (2011) ,
ジョイフル♪ノイズ Joyful Noise (2012) ,
ヤング・シャーロック・ホームズ ～対決！モリアーティ教授～ Sherlock (2002) ,
SHERLOCK(シャーロック) (2010) ,
ミッドナイト・イン・パリ Midnight in Paris (2011) ,
地球は女で回ってる Deconstructing Harry (1997) ,
ブロードウェイと銃弾 Bullets Over Broadway (1994) ,
幸せの行方．．． All Good Things (2010) ,
10日間で彼女の心をうばう方法 Management (2008) ,
ウェステンダー 勇者の指輪 Westender (2003) ,
ブラッディ・パーティ Wir sind die Nacht (We Are the Night) (2010) ,
パッション・プレイ Passion Play (2010) ,
Benvenuti al nord (2012) ,
クロニクル Chronicle (2012) ,
ブルーノのしあわせガイド Scialla! (2011) ,
エージェント・マロリー Haywire (2011) ,
レクイエム Five Minutes of Heaven (2009) ,
ジョン・ラーベ ～南京のシンドラー～ John Rabe (2009) ,
武装中学生 バスケットアーミー (2011) ,
009 RE:CYBORG (2012) ,
Cyborg 009 The Reopening (2010) ,
009ノ1 (1969) ,
横山秀夫サスペンスII (2011) ,
ウーマン・イン・ブラック 亡霊の館 The Woman in Black (2012) ,
女の都 La citta delle donne (City of Women) (1980) ,
追跡 Pursued (1947) ,
ビーチ・エンジェルズ！ Cloud 9 (2006) ,
虹色ほたる～永遠の夏休み～ (2012) ,「愛と遠い日の未来へ」松任谷由実
特命戦隊ゴーバスターズ (2012) ,
ATARU (2012) ,「自由へ道連れ」椎名林檎
シグナル～月曜日のルカ～ (2012) ,「未来」Kylee
プラチナデータ Platina Data (2013) ,「Breathless」嵐
愛の亡霊 Empire of Passion (1978) ,
ナサケの女Special～国税局査察官～ (2012) ,"「LIES, LIES.」DREAMS COME TRUE"
DUST ダスト (2001) ,
スマイルプリキュア！ Smile Precure! (2012) ,
映画 プリキュアオールスターズ New Stage みらいのともだち (2012) ,「プリキュア～永遠のともだち～」工藤真由(歌)、六ツ見純代(作詞)、高梨康治(作曲・編曲)
カーニバル・ファンタズム Carnival Phantasm (2011) ,
一騎当千 集鍔闘士血風録 (2012) ,「FATE ～on the way～」MAI＆AMI
一騎当千 XTREME XECUTOR (2010) ,MAI - AMI
マシンガン・プリーチャー Machine Gun Preacher (2011) ,
ウォー・ダンス/響け僕らの鼓動 War Dance (2007) ,
レイトオータム Late Autumn (2010) ,
東京プレイボーイクラブ Tokyo Playboy Club (2011) ,
ネットワーク Network (1976) ,
宮本武蔵 (1973) ,
ハーヴェイ Harvey (1950) ,
サクリファイス Offret (The Sacrifice) (1986) ,
栄光への5000キロ (1969) ,
Human Planet (2011) ,
Hideaways (2011) ,
Captain Thunder & the Holy Grail (2011) ,
Treasure Guards (2011) ,
ネイビーシールズ Act of Valor (2012) ,
ウォリスとエドワード 英国王冠をかけた恋 W.E. (2011) ,「Masterpiece(マスターピース)」Madonna(マドンナ) … 第69回ゴールデン・グローブ賞にて主題歌賞を受賞。サントラや、アルバム「MDNA」に収録。
Soundtrack for a Revolution (2009) ,
ストライクウィッチーズ 劇場版 (2012) ,
リセット Bringing Up Bobby (2011) ,
シャドー・チェイサー The Cold Light of Day (2012) ,
"L et M わたしがあなたを愛する理由、そのほかの物語 L et M the reason i love you, other stories (2012) ",「One More Thing」東方神起
人生の特等席 Trouble with the Curve (2012) ,
PAN AM/パンナム (2011) ,
ホステル3 Hostel: Part III (2011) ,
ヘルレイザー/ヘルワールド Hellraiser: Hellworld (2005) ,
ヘルレイザー：レベレーション Hellraiser: Revelations (2011) ,
センチメンタルヤスコ (2012) ,「Only one」May J.
エステラ・ウォーレンの知られたくない私のヒ・ミ・ツ ヴァージン・ラプソディー Her Minor Thing (2005) ,
PERFUME パフューム (2001) ,
アーチ＆シパック 世界ウンコ大戦争 Aachi & Ssipak (2006) ,
めざましテレビ (1994) ,
28ヶ月後... 28 Months Later (202?) ,
シティーハンター in Seoul (2011) ,
ダーク・シャドウ The Strange Case of Dr. Jekyll and Mr. Hyde (2006) ,
SP～警視庁警護課II (2012) ,
朝ドラ殺人事件 (2012) ,
ブラック★ロックシューター (2012) ,
BLACK★ROCK SHOOTER ブラック★ロックシューター (2010) ,「Braveheart」THE GOMBAND
童貞物語 (1986) ,
マメシバ一郎3D (2012) ,「大切なキミ」高橋直純
ゾンビ・ナース Room 6 (2006) ,
砂漠でサーモン・フィッシング Salmon Fishing in the Yemen (2011) ,
ファインド・アウト Gone (2012) ,
超ロボット生命体 トランスフォーマー プライム Transformers Prime (2010) ,
The Ballad of Genesis and Lady Jaye (2011) ,
ロラックスおじさんの秘密の種 Dr. Seuss' The Lorax (2012) ,
きっと ここが帰る場所 This Must Be the Place (2011) ,
バットマン：アーカム・シティ Batman: Arkham City (2011) ,
バットマン アーカム・アサイラム Batman: Arkham Asylum (2009) ,
Courageous (2011) ,
オズマ Ozuma (2012) ,
《ポルノチック》 夕闇ダリア (2011) ,
《ポルノチック》 惑星のかけら (2011) ,
《ポルノチック》 フォーゴットン・ドリームス (2011) ,
51(ウーイー)世界で一番小さく生まれたパンダ (2012) ,「翼をください」ミゲル
TSY タイム スリップ ヤンキー (2011) ,「TSY」hiroshi by SIMONSAYS
ドラゴンエイジ -ブラッドメイジの聖戦- (2012) ,「Until The Last Day」GACKT
痛み Pain (2011) ,
セイジ 陸の魚 Fish on Land (2012) ,
はじまりの記憶 杉本博司 (2012) ,
死なない子供、荒川修作 (2010) ,
必殺仕事人2012 (2012) ,「鏡花水月」The SHIGOTONIN(東山紀之・少年隊、松岡昌宏・TOKIO、大倉忠義・関ジャニ∞)
必殺仕事人2007 (2007) ,
踊る大捜査線 THE LAST TV サラリーマン刑事と最後の難事件 (2012) ,「Love Somebody」織田裕二withマキシ・プリースト(歌・作詞)、GARDEN(作曲)、松本晃彦(編曲)
バーニング The Burning (1981) ,
キッス・アンド・ザ・スキャンダル Kiss Me Again (2006) ,
コロシノジカン Choose (2011) ,
ミス・リプリー Miss Ripley (2011) ,
恋味母娘 (2012) ,
ピラミッド 5000年の嘘 The Revelation of the Pyramids (2010) ,
おとなのけんか Carnage (2011) ,
ザ・トーナメント The Tournament (2009) ,
昼下がり、ローマの恋 Manuale d'amore 3 (The Ages of Love) (2011) ,
ザ・レッジ -12時の死刑台- The Ledge (2011) ,
トゥルースorデア 密室デスゲーム Truth or Dare (2011) ,
生きてるものはいないのか (2012) ,田渕ひさ子
リーガル・ハイ Legal High (2012) ,「女神のKISS」PES from RIP SLYME
海燕ホテル・ブルー (2012) ,
海炭市叙景 (2010) ,
へんげ (2011) ,
誰も知らない基地のこと Standing Army (2010) ,
グスコーブドリの伝記 (2012) ,「生まれ来る子供たちのために」小田和正
グスコーブドリの伝記 (1994) ,
グスコーブドリの伝記 (1998) ,
決闘の大地で The Warrior's Way (2010) ,
アンネの追憶 Mi ricordo Anna Frank (Memories of Anne Frank) (2009) ,
世界の果てまでイッテQ！ (2007) ,
ロバート・デ・ニーロ エグザイル Being Flynn (2012) ,
The Fattest Man in Britain (2009) ,
推定有罪 (2012) ,
白雪姫と鏡の女王 Mirror Mirror (2012) ,
未来日記-ANOTHER：WORLD- (2012) ,「ANOTHER:WORLD」柴咲コウ
未来日記 (2011) ,
未来日記 (2010) ,
クローバー Clover (2012) ,
クレオパトラな女たち (2012) ,「美しき麗しき日々」持田香織
たぶらかし～代行女優業・マキ～ (2012) ,「セピア」高橋優
終着駅─トワイライト・エクスプレスの恋 (2012) ,
Wの悲劇 (2012) ,「告白」平井堅
七人の敵がいる！～ママたちのPTA奮闘記～ (2012) ,「new world」たむらぱん
濃姫 (2012) ,
明日をあきらめない…がれきの中の新聞社 (2012) ,
都市伝説の女 (2012) ,「マミレル」木村カエラ … 本人役でちょい出演も。
家族のうた Song of Family (2012) ,「月光」斉藤和義
あっこと僕らが生きた夏 (2012) ,
謎解きはディナーのあとで スペシャル (2012) ,「迷宮ラブソング」嵐
ブラックボード～時代と戦った教師たち～ (2012) ,
O-PARTS～オーパーツ～ (2012) ,
黄昏乙女×アムネジア (2012) ,
あらしのよるに ひみつのともだち (2012) ,
キリン POINT OF NO-RETURN! (2012) ,「東京ららばい」青山テルマ … カヴァー曲。オリジナルは、中原理恵。
超獣戦隊ライブマン (1988) ,
リアル鬼ごっこ3 (2012) ,「鳴り響く鼓動の中で、僕は静寂を聴く」黒崎真音
リアル鬼ごっこ4 (2012) ,「I'm still breathing...」黒崎真音
リアル鬼ごっこ5 (2012) ,「Just believe」黒崎真音
スパークル Sparkle (2012) ,
37歳で医者になった僕～研修医純情物語～ (2012) ,「僕と花」サカナクション
クライモリ デッド・ビギニング Wrong Turn 4: Bloody Beginnings (2011) ,
宇宙戦艦ヤマト2199/第一章 遥かなる旅立ち (2012) ,
殴り込みライダー部隊 Nam's Angels (The Losers) (1970) ,
The Biggest Loser (2006) ,
"明日なき野郎ども Run, Angel, Run! (1969) ",
ダルジール警視 Dalziel and Pascoe (1996) ,
地底人アンダーテイカー Lurking Fear (1994) ,
レンタネコ (2012) ,
ブレーキ Brake (2012) ,
Hunky Dory (2011) ,
Radio Rebel (2012) ,
ハンチョウ～警視庁安積班～ シリーズ5 (2012) ,
天才学級アント・ファーム A.N.T. Farm (2011) ,
輪廻のラグランジェ (2012) ,
スイッチガール!! (2011) ,「Love Brick」水樹奈々
戦姫絶唱シンフォギア (2012) ,
劇場版 BLOOD-C The Last Dark (2012) ,「METRO BAROQUE」水樹奈々
DOG DAYS (2011) ,
容疑者、ホアキン・フェニックス I'm Still Here (2010) ,
個人の趣向 (2010) ,
鍵のかかった部屋 (2012) ,「Face Down」嵐
三毛猫ホームズの推理 (2012) ,「Your Eyes」嵐
三毛猫ホームズの幽霊城主 (1992) ,
モーニング娘。サスペンスドラマスペシャル 三毛猫ホームズの犯罪学講座/おれがあいつであいつがおれで (2002) ,
新・おみやさん (2012) ,「NOT A LOVE SONG」平原綾香
Pray for Japan ～心をひとつに～ (2012) ,
COLOR カラー (1996) ,「夢を超えて」オ・ソクジュン
家で死ぬということ (2012) ,
もう一度君に、プロポーズ (2012) ,「ただいま」JUJU
映画 鈴木先生 (2013) ,「Rainbows」androp
奇跡のホスピス～人生の“わすれもの”ってなんですか？～ (2012) ,
マリーゴールド・ホテルで会いましょう The Best Exotic Marigold Hotel (2011) ,
君への誓い The Vow (2012) ,
デリンジャー Dillinger (1973) ,
ギャング王デリンジャー Young Dillinger (1965) ,
デリンジャーVSカポネ/抗争の街 Dillinger and Capone (1995) ,
宇宙兄弟 (2012) ,
私立バカレア高校 (2012) ,
悲しみよりもっと悲しい物語 More Than Blue (2009) ,
シンク・ライク・ア・マン Think Like a Man (2012) ,
坂道のアポロン (2012) ,
Someday This Pain Will Be Useful to You (2011) ,
The Innkeepers (2011) ,
ステイク・ランド 戦いの旅路 Stake Land (2010) ,
地球が凍りつく日 The Last Winter (2006) ,
ドラゴン・スレイヤー 伝説の勇者パラディン Dawn of the Dragonslayer (2011) ,
さよならをもう一度 Goodbye Again (1961) ,
最強のふたり Intouchables (Untouchable) (2011) ,
ベラミ 愛を弄ぶ男 Bel Ami (2012) ,
英雄の証明 Coriolanus (2011) ,
ニセものバズがやって来た Small Fry (2011) ,
ブラック・ブレッド Pa negre (Black Bread) (2010) ,
ハイスクールD×D (2012) ,
パパのいうことを聞きなさい！ (2012) ,
グレン・グールド 天才ピアニストの愛と孤独 Genius Within: The Inner Life of Glenn Gould (2009) ,
硝子のかけらたち (1996) ,「Another Orion」藤井フミヤ
劇場版 はらぺこヤマガミくん (2012) ,
富士見二丁目交響楽団シリーズ 寒冷前線コンダクター (2012) ,「」MOKU
friends after 3.11【劇場版】 (2012) ,
バンバン・クラブ 真実の戦場 The Bang Bang Club (2010) ,
超能力者 Haunters (2010) ,
タイタニック 3D Titanic 3D (2012) ,「My Heart Will Go On(マイ・ハート・ウィル・ゴー・オン)」Celine Dion(セリーヌ・ディオン)
劇場版ポケットモンスター ベストウイッシュ/キュレムVS聖剣士ケルディオ (2012) ,「やじるしになって！」松本梨香
ベルセルク 黄金時代篇II ドルドレイ攻略 (2012) ,
17歳のエンディングノート Now Is Good (2012) ,
アイス・エイジ4 パイレーツ大冒険 Ice Age: Continental Drift (2012) ,
ケス (少年と鷹) Kes (1969) ,
サイコマニア Psychomania (1973) ,
青空どろぼう (2010) ,
カエルの王女さま Princess of the frog (2012) ,「Shine」家入レオ
レッド・ライト Red Lights (2012) ,
LUPIN the Third ～峰不二子という女～ (2012) ,
ばななとグローブとジンベイザメ (2012) ,
私の叔父さん (2012) ,「恋歌」Do As Infinity
つり球 (2012) ,
紅いコーリャン (1987) ,
私に嘘をついてみて (2011) ,
蛇蠍のごとく (2012) ,
マダガスカル3 Madagascar 3: Europe's Most Wanted (2012) ,
ゴモラ Gomorra (2008) ,
Treme (2010) ,
StreetDance 2 (2012) ,
ストリートダンス/TOP OF UK StreetDance 3D (2010) ,
Das Haus der Krokodile (2012) ,
"Was weg is, is weg (2012) ",
Die vierte Macht (2012) ,
図書館戦争 革命のつばさ (2012) ,「初恋」Base Ball Bear
オン・ザ・ロード On the Road (2012) ,
Conan O'Brien Can't Stop (2011) ,
星空 Starry Starry Night (2011) ,
ゴースト/血のシャワー (デス・シップ) Death Ship (1980) ,
男と女の大人可愛い恋愛法則 Man About Town (2006) ,
"恋は3,000マイルを越えて Jusqu'a toi (Shoe at Your Foot) (2009) ",
Answer～警視庁検証捜査官 (2012) ,「Two Hearts」三浦大知
ロボコップ RoboCop (2014) ,
まほろ駅前番外地 (2013) ,
マンク～破戒僧～ Le Moine (The Monk) (2011) ,
貞子3D (2012) ,「S」シド
大いなる勝利のために メキシコ革命1926 For Greater Glory: The True Story of Cristiada (2012) ,
コーマン帝国 Corman's World: Exploits of a Hollywood Rebel (2011) ,
カオス・セオリー Chaos Theory (2008) ,
陽だまりの樹 (2012) ,「花になれ」指田郁也
映画ジュエルペット スウィーツダンスプリンセス (2012) ,「ずっとずっとトモダチ」芦田愛菜
ジュエルペット きら☆デコッ！ (2012) ,「ずっとずっとトモダチ」芦田愛菜
カエル少年失踪殺人事件 Children... (2011) ,
ルート・アイリッシュ Route Irish (2010) ,
アノソラノアオ (2012) ,「思い出が消えてゆく」坂本慎太郎
青いソラ白い雲 (2012) ,「ai」波平あゆ子
推理作家ポー 最期の5日間 The Raven (2012) ,
キャビン・イン・ザ・ウッズ (キャビン) The Cabin in the Woods (2011) ,
スターシップ・トゥルーパーズ インベイジョン Starship Troopers: Invasion (2012) ,
ビースト・ストーカー/証人 The Beast Stalker (2008) ,
捜査官X (2011) ,
REC/レック3 ジェネシス [REC]3 Genesis (2012) ,
フライペーパー！ 史上最低の銀行強盗 Flypaper (2011) ,
アシュラ (2012) ,「希望/trash」小南泰葉
ハングリー・ラビット Seeking Justice (2011) ,
もやしもん リターンズ (2012) ,
新・青い体験 Las Adolescentes (1975) ,
ハイザイ～神さまの言うとおり～ (2012) ,「ユニバース」スネオヘアー
I'M FLASH (2012) ,
銀河へキックオフ!! (2012) ,
ふるさと再生 日本の昔ばなし (2012) ,
罪と罰 A Falsified Romance (2012) ,「まぶしい朝」メレンゲ
NHKロンドンオリンピック放送 (2012) ,
聖闘士星矢 THE LOST CANVAS 冥王神話 第2章 Saint Seiya (2011) ,
聖闘士星矢Ω Saint Seiya Omega (2012) ,「ペガサス幻想ver.Ω」MAKE-UP feat.中川翔子 … 声優(城戸沙織)も担当する。
パパドル！ (2012) ,「愛でした。」関ジャニ∞
松本清張没後20年特別企画「市長死す」 (2012) ,
NARUTO SD ロック・リーの青春フルパワー忍伝 (2012) ,
GON-ゴン- (2012) ,
しろくまカフェ (2012) ,
君と僕。2 (2012) ,
リトル・チャロ2 Little Charo2 (2010) ,
リトル・チャロ～東北編～ Little Charo Tohoku (2012) ,「わすれない」藤あや子
クイックシルバー Quicksilver (1986) ,
KOTOKO (2011) ,
仇討 (1964) ,
大殺陣 (1964) ,
進め！キラメキ女子 (2011) ,
レッド・ティアーズ (2011) ,
ゾンビ・ヘッズ 死にぞこないの青い春 DeadHeads (2011) ,
キリング・フィールズ 失踪地帯 Texas Killing Fields (2011) ,
バッド・ティーチャー Bad Teacher (2011) ,
ボーン・レガシー The Bourne Legacy (2012) ,
ベルフラワー Bellflower (2011) ,
