7人の女弁護士 (2006) ,ハリケーン・リリ、ボストン・マリ,AAA(トリプル・エー)
弁護士のくず (2006) ,GO MY WAY,hitomi
クロサギ (2006) ,抱いてセニョリータ,山下智久
てるてるあした (2006) ,運命の向こう,平川地一丁目
ギャルサー (2006) ,HEY! FRIENDS,藤木直人
偽りの花園 (2006) ,偽りの花園,SYO-1
17才 at seventeen (1994) ,survival dAnce～no no cry more～,trf
松本清張スペシャル「指」 (2006) ,Yesterday,SATOMI
ブレイブ・ストーリー Bravestory (2006) ,決意の朝に,Aqua Timez
ゆれる Yureru (2006) ,うちに帰ろう,カリフラワーズ
ブレイド  剣 tsurugi (2006) ,,
警視庁捜査一課9係 (2006) ,グッディ!!,V6
柳生十兵衛七番勝負 島原の乱 (2006) ,鵺の鳴く夜(ぬえのなくよる),伴都美子
すてきにコモン！ (2006) ,ハートに火をつけて,ZARD
吾輩は主婦である (2006) ,家庭内デート,やな家(け)/斉藤由貴と及川光博(歌)、宮藤官九郎(作詞)、富澤タク(作曲)
新・いのちの現場から2 (2006) ,みつけるよ,ビリケン
人生は上々だ (1995) ,俺たちに明日はある,SMAP
シュート！ (1994) ,泣きたい気持ち,SMAP
オンリー・ユー愛されて (1996) ,プライマル,オリジナル・ラブ
ひとりにしないで (1995) ,Feel Like Dance,globe
ちびまる子ちゃん (1990) ,おどるポンポコリン,B.B.クィーンズ
ちびまる子ちゃん (2006) ,おどるポンポコリン,B.B.クィーンズ
キャッチ ア ウェーブ Catch a Wave (2006) ,Catch The Wave,Def Tech
森のリトル・ギャング Over the Hedge (2006) ,KEY OF HEART,BoA
吉祥天女 Kisshoh Tennyo (2006) ,It's On,LISA
新キッズ･ウォー2 (2006) ,願い～wishing～,D.D.D
テニスの王子様 (2006) ,一歩目,Yellow Cherry
ウルトラマンメビウス (2006) ,ウルトラマンメビウス,Project DMM with ウルトラ防衛隊
ウルトラマンメビウス＆ウルトラ兄弟 (2006) ,未来,KIYOSHI(氷川きよし)
DEATH NOTE デスノート (2006) ,Dani California,Red Hot Chili Peppers(レッド・ホット・チリ・ペッパーズ)
ラブ★コン Lovely Complex (2006) ,スピードライブ,misono
どろろ Dororo (2007) ,フェイク,Mr.Children
劇場版 NARUTO-ナルト- 大興奮！みかづき島のアニマル騒動(パニック)だってばよ (2006) ,つぼみ,MARIA
劇場版ポケットモンスター/アドバンスジェネレーション ポケモンレンジャーと蒼海(うみ)の王子マナフィ (2006) ,守るべきもの,Sowelu
毎度おさわがせします (1985) ,Romanticが止まらない,C-C-B
毎度おさわがせします (1985) ,空想Kiss,C-C-B
超劇場版 ケロロ軍曹 (2006) ,ケロロダンシング,おぎやはぎ
バックダンサーズ！ Back Dancers! (2006) ,いつか二人で,hiro
花田少年史 幽霊と秘密のトンネル (2006) ,愛しさと心の壁,サンボマスター
東京フレンズ Tokyo Friends (2005) ,フレンズ -サバカン ver.-,大塚愛 … Maxiシングル「大好きだよ。」に収録。「サバカン」は、「サバイバル・カンパニー」のこと。
東京フレンズ The Movie Tokyo Friends The Movie (2006) ,ユメクイ,大塚愛
マイ・ブルーベリー・ナイツ My Blueberry Nights (2007) ,The Story(ザ・ストーリー),Norah Jones(ノラ・ジョーンズ)
西遊記 (2007) ,Around The World+GO!空,MONKEY MAJIK
芋たこなんきん (2006) ,ひとりよりふたり,FAYRAY
バッテリー Battery (2007) ,春の風,熊木杏里
タイヨウのうた (2006) ,invitation,柴咲コウ
フーリガン Hooligans (Green Street Hooligans) (2005) ,One Blood(ワン・ブラッド),Terence Jay(テレンス・ジェイ)
電車男DELUXE～最後の聖戦～ (2006) ,世界はそれを愛と呼ぶんだぜ,サンボマスター
ラヴホテルズ LOVEHOTELS (2006) ,The Gold Within,LENA PARK(リナ・パーク)
サプリ Suppli (2006) ,Real voice,絢香
ダンドリ。～Dance☆Drill～ (2006) ,SHAMROCK,UVERworld
花嫁は厄年ッ!! (2006) ,,
誰よりもママを愛す (2006) ,惑星タイマー,福耳
ヅラ刑事(ヅラデカ) (2006) ,悲しみはヅラで飛ばせ,モト冬樹
いちばんきれいな水 (2006) ,Beautiful water,AMADORI(アマドリ)
シャーロットのおくりもの Charlotte's Web (2006) ,Ordinary Miracle(オーディナリー・ミラクル),Sarah McLachlan(サラ・マクラクラン) … 予告CM(Bタイプ)で流れているのはこの曲。サントラ(スコア盤の方)に収録。
THE WINDS OF GOD -KAMIKAZE- (2006) ,ゆらゆら,風味堂
セーラー服と機関銃 (2006) ,セーラー服と機関銃,星泉
ほーむめーかー (2004) ,DO MY BEST,中澤裕子
よいこの味方 (2004) ,天下無敵の愛,酒井法子
新・いのちの現場から (2004) ,ever love,FANATIC CRISIS
結婚できない男 (2006) ,スイミー,Every Little Thing
PS－羅生門－警視庁東都署 (2006) ,愛してる,風味堂
CAとお呼びっ！ (2006) ,Fly High,中ノ森BAND
新・科捜研の女3 (2006) ,まぼろし,GARNET CROW
下北サンデーズ (2006) ,下北以上、原宿未満,藤井フミヤ
不信のとき～ウーマン・ウォーズ～ (2006) ,あゝ無情,アン・ルイス
レガッタ～君といた永遠 Regatta (2006) ,君という名の翼,コブクロ
マイ★ボス マイ★ヒーロー (2006) ,宙船(そらふね),TOKIO(歌)、中島みゆき(作詞・作曲)
ハッピー・フィート Happy Feet (2006) ,Song of The Heart,プリンス
ダメジン Damejin (2006) ,Flower,しんどうこうすけ
リアルメン・スタンド！ Realmen Stand! (2006) ,I will be my strength,戸梶圭太(作詞・作曲)
怪談新耳袋 ノブヒロさん (2006) ,HORIZON,諫山実生
暴力教室 Blackboard Jungle (1955) ,(We're Gonna) Rock Around The Clock,Bill Haley and His Comets
ドリームガールズ Dreamgirls (2006) ,Listen(リッスン),Beyonce Knowles
リトル・ミス・サンシャイン Little Miss Sunshine (2006) ,How It Ends,DeVotchKa … サントラに収録。映画用にアレンジされたこの楽曲のオリジナルは、アルバム「
出口のない海 (2006) ,返信,竹内まりや(作詞・作曲・歌)、山下達郎(編曲)
くまの子ウーフ (2000) ,くまの子ウーフ,白木由美
救急ハート治療室 (1999) ,there is…,hitomi
カケオチのススメ (1995) ,ひとりぼっちの僕たち,美裕リュウ
プライベート・アクトレス P.A. (Private Actress) (1998) ,Perfume of love,globe
笑う大天使(ミカエル) (2006) ,そばにいるから,つじあやの
私の名前はキム・サムスン My Lovely Samsoon (2005) ,Be my love,CLAZZIQUAI PROJECT(クラジクワイ・プロジェクト)
大好き！五つ子Go2!! (2006) ,One Love,sprout
59番目のプロポーズ (2006) ,君を離さない,米米CLUB
恋する日曜日 (2006) ,君が僕を知っている,RCサクセション
黒い太陽 (2006) ,友ダチ,ユハラユキ
東京タワー～オカンとボクと、時々、オトン～ (2006) ,東京,BEGIN … 昭和49年リリースの3人組フォークグループ、マイペースによる名曲「東京」のカバー。リリース予定は未定。着うたは
怨み屋本舗 (2006) ,いつまでも響くこのmelody,mihimaru GT
美しい罠 (2006) ,紅蓮(ぐれん)の月,柴田淳
がきんちょ～リターン・キッズ～ (2006) ,Ho!サマー,タッキー＆翼
蒼き狼～地果て海尽きるまで～ (2007) ,Innocent Blue～地果て海尽きるまで～,mink
Dr.コトー診療所2006 (2006) ,銀の龍の背に乗って,中島みゆき
007/慰めの報酬 Quantum of Solace (2008) ,Another Way to Die(アナザー・ウェイ・トゥ・ダイ),Jack White &amp; Alicia Keys(ジャック・ホワイト＆アリシア・キーズ) … 007映画史上初のデュエット曲。
不都合な真実 An Inconvenient Truth (2006) ,I Need to Wake Up,Melissa Etheridge(メリッサ・エスリッジ) … 第79回アカデミー賞でオリジナル歌曲賞を受賞。
ステップ・アップ Step Up (2006) ,BUT,倖田來未
春のワルツ Spring Waltz (2006) ,Flower(Flower-M),ソ・ドヨン
ビッグマネー！～浮世の沙汰は株しだい～ Big Money (2002) ,Ever Since,SAYAKA
7月24日通りのクリスマス (2006) ,ファースト・クリスマス,K
どんど晴れ (2007) ,ダイジョウブ,小田和正
快感職人 (2006) ,Princess Candy,舞
ダブル・キッチン Double Kitchen (1993) ,だからハニー,プリンセス・プリンセス
地下鉄(メトロ)に乗って (2006) ,プラットフォーム,Salyu
I am 日本人 (2006) ,約束,森田健作
NANA2 (2006) ,一色(ひといろ),NANA starring MIKA NAKASHIMA(中島美嘉)
DEATH NOTE デスノート the Last name (2006) ,Snow(スノー),Red Hot Chili Peppers(レッド・ホット・チリ・ペッパーズ)
青春☆金属バット (2006) ,ならば、友よ,野狐禅
親指さがし (2006) ,オール・オン・ミー,フィリッパ・ジョルダーノ
シュガー＆スパイス 風味絶佳 Sugar and Spice (2006) ,,
東京タワー～オカンとボクと、時々、オトン～ (2007) ,東京にもあったんだ,福山雅治
素晴らしきかな人生 (1993) ,MAKE UP SHADOW,井上陽水
恋はあせらず (1998) ,Shake it UP,織田裕二
真夜中の少女たち (2006) ,YOU,MAY
マスター・オブ・サンダー 決戦!! 封魔龍虎伝 (2006) ,overcame,上原奈美
それでもボクはやってない (2007) ,静けさの中で,tomo the tomo(唄・作詞)、周防義和(作曲・編曲)
愛と死の間で All About Love (2005) ,,
虹の女神 Rainbow Song (2006) ,The Rainbow Song ～虹の女神～,種ともこ(作詞・作曲・編曲・歌)
アンフェア the special コード・ブレーキング～暗号解読 Unfair the special (2006) ,Faith,伊藤由奈
青春★ENERGY ダンドリ娘 (2006) ,SHAMROCK,UVERworld
アキハバラ＠DEEP (2006) ,Let it beat!,AAA
大奥 OH!OKU (2006) ,運命,倖田來未
最後のナイチンゲール (2006) ,Amazing Grace(アメイジング・グレイス),本田美奈子．
守護神 The Guardian (2006) ,Never Let Go,Bryan Adams … ケビン・コスナーの親友であるブライアン・アダムスがこの映画の為に書き下ろした。サントラ1曲目に収録
海と夕陽と彼女の涙～ストロベリーフィールズ～ (2006) ,空の模様,
椿山課長の七日間 (2006) ,あなたへと続く道,コブクロ
ちびまる子ちゃん (2006) ,おどるポンポコリン,B.B.クィーンズ
待合室 -Notebook of Life- (2006) ,Notebook of Life,綾戸智絵 … 初の映画主題歌書き下ろし。
幻遊伝 TRIPPING 神遊情人 (2006) ,Our Journy,melody.
僕の歩く道 (2006) ,ありがとう,SMAP
嫌われ松子の一生 Memories of Matsuko (2006) ,In The Mood,by BACCHUS feat. La Gauno … オリジナルは、
たったひとつの恋 (2006) ,僕らの街で,KAT-TUN(歌)、小田和正(作詞・作曲・編曲)
鉄板少女アカネ!! (2006) ,SAYONARA,ORANGE RANGE
さくらん Sakuran (2007) ,カリソメ乙女(DEATH JAZZ ver.),"椎名林檎×SOIL&amp;""PIMP""SESSIONS … アルバム「"
愛の流刑地 (2007) ,哀歌(エレジー),平井堅 … 「瞳をとじて」以来となる映画の主題歌。書き下ろし曲。
地震列島 (1980) ,,
夜のピクニック (2006) ,フタリ,MONKEY MAJIK
ピクニックの準備 (2006) ,ひとりじゃないから,金築卓也
喰いタン スペシャル ～香港ぜんぶ食べちゃうぞ編～ KUI-TAN (2006) ,結晶,B'z … Maxiシングル「衝動」の2nd beatに収録。
劇場版 『BLEACH ブリーチ』 MEMORIES OF NOBODY (2006) ,千の夜をこえて,Aqua Timez
"パビリオン山椒魚 The Pavillion ""Salamandre"" (2006) ",KEEP IT A SECRET,万波麻希＆菊地成孔
天使の卵 The Angel's Egg (2006) ,君がいるから,SunSet Swish
13の月 (2006) ,まっすぐに,カミタミカ
妖怪人間ベム HUMANOID MONSTER BEM (2006) ,Justice of darkness～妖怪人間ベムのテーマ,きただにひろし(歌)、森雪之丞(作詞)、五木田岳彦(作・編曲)
BLACK LAGOON ブラックラグーン (2006) ,Redfraction,MELL(作詞・歌)、高瀬一矢(作曲・編曲)
暗いところで待ち合わせ Waiting in the Dark (2006) ,underworld,メレンゲ
ユビサキから世界を (2006) ,ユビサキから世界を,アンダーグラフ
アルゼンチンババア (2007) ,ワスレナグサ,タテタカコ
新生 トイレの花子さん (1998) ,あした,aiko
威風堂々な彼女 (2003) ,ニガ グリウン ナレン(君に会いたい日は・・・),イ・ス
天使の梯子 (2006) ,君がいるから,SunSet Swish
舞妓Haaaan!!! (2007) ,お・ま・え ローテンションガール,グループ魂に柴咲コウが
特命係長 只野仁 スペシャル'06 Tadano Hitoshi '06 (2006) ,ラブレター,白羽玲子
わんこ THE MOVIE (2006) ,Lovers Concerto(ラヴァーズ・コンチェルト),Sarah Vaughan(サラ・ヴォーン)
アジアンタムブルー Adiantum Blue (2006) ,Flawed～埋まらないパズル(フロウド～埋まらないパズル),Delta Goodrem(デルタ・グッドレム)
NHKスペシャル シリーズ「同時3点ドキュメント」 (2006) ,Butterfly Effect,Infinix  
オトシモノ (2006) ,I WILL,加藤ミリヤ
の・ようなもの (1981) ,彼女はムービング・オン,尾藤イサオ
アンフェア the movie Unfair The Movie (2007) ,I'm Here,伊藤由奈
14才の母～愛するために生まれてきた～ (2006) ,しるし,Mr.Children
Ns'(ナース)あおい スペシャル 桜川病院最悪の日 (2006) ,桜,コブクロ
魂萌え！ (2007) ,tamamoe,coba with ヤドランカ＆ブルガリアン・ヴォイス
のんたのしっぽ (2005) ,イイ女,風味堂
旅の贈りもの-0:00発 (2006) ,いい日旅立ち,中森明菜、谷村新司(作詞・作曲)
ベルナのしっぽ (2006) ,情熱＋,広瀬香美
ただ、君を愛してる (2006) ,恋愛写真,大塚愛
役者魂！ (2006) ,みんなひとり,松たか子
だめんず・うぉ～か～ Damens Walker (2006) ,夢のうた,倖田來未
家族～妻の不在・夫の存在～ (2006) ,Everything,EXILE
アンナさんのおまめ (2006) ,VERY LOVE -0.5℃,MAO/d
太閤記～天下を獲った男・秀吉 (2006) ,申し訳ない,松山千春
スイーツドリーム Sweets Dream (2006) ,RAINBOW DUST,榎本くるみ
いい女 (2006) ,私の中の「いい女,」中村中
みこん六姉妹 (2006) ,Innocent Love,THE ALFEE
紅(べに)の紋章 (2006) ,Platinum Kiss,ゴスペラーズ
チェリーパイ cherry pie (2006) ,二輪花,いきものがかり
ボビー Bobby (2006) ,Never Gonna Break My Faith(ネヴァー・ゴナ・ブレイク・マイ・フェイス),Aretha Franklin &amp; Mary J. Blige feat. The Harlem Boys Choir(アレサ・フランクリン＆メアリー・J・ブライジ)  … ブライアン・アダムスがこの映画の為に書き下ろした楽曲。サントラに収録。
天国に一番近い男 炎の命がけドラマスペシャル (1999) ,Oh! Heaven,TOKIO
さらば天国に一番近い男 (2000) ,Oh! Heaven,TOKIO
私の運命 (1994) ,砂の惑星,「命の花」松任谷由実
働きマン (2006) ,働く男,PUFFY
気球クラブ、その後 (2006) ,翳りゆく部屋,畠山美由紀
手紙 (2006) ,コ・モ・レ・ビ,高橋瞳
min.jam「ため息の理由」 (2005) ,ため息の理由,斉藤和義
min.jam「bird call」 (2005) ,bird call,Tokyo Grand Orchestra with 辛島美登里
